i,x,y,theta
276,6.58925108166376,2.50000184937562,6.28104326041771E-06
277,6.59054902091706,2.50000184984355,6.2916860992858E-06
278,6.59184702442206,2.50000185022562,6.30445919147205E-06
279,6.59314496412382,2.50000185065536,6.3153362271499E-06
280,6.59444296807843,2.50000185099911,6.32834449681493E-06
281,6.59574090823098,2.50000185139042,6.33946146770835E-06
282,6.59703891263754,2.5000018516956,6.35271072209721E-06
283,6.59833685324321,2.50000185204825,6.364073570807E-06
284,6.5996348581041,2.50000185231463,6.37756982325308E-06
285,6.60093279916529,2.50000185262838,6.38918470279629E-06
286,6.6020383114326,2.5000018528307,6.29354132882416E-06
287,6.60314375039781,2.5000018529404,6.24911924234224E-06
288,6.60424908971436,2.50000185302468,6.22715129906706E-06
289,6.60535448307954,2.50000185298616,6.22003265412892E-06
290,6.60645981333196,2.50000185295942,6.21792054860695E-06
291,6.60756521218108,2.50000185284309,6.22180213621463E-06
292,6.60867055196923,2.50000185275562,6.22588562858162E-06
293,6.60977595992818,2.50000185258904,6.23328900840697E-06
294,6.61088130692054,2.50000185245827,6.23940204986676E-06
295,6.61198672004083,2.50000185225159,6.24799724492158E-06
296,6.61309207051569,2.50000185208329,6.25484362494791E-06
297,6.61419748590819,2.50000185184001,6.26391766787507E-06
298,6.61530283785403,2.50000185163592,6.27110938656751E-06
299,6.61640825422409,2.50000185135702,6.2804552071795E-06
300,6.61751360686227,2.50000185111747,6.28788346476571E-06
301,6.61861902377169,2.50000185080308,6.29744575797215E-06
302,6.61972437687407,2.50000185052798,6.30508353372923E-06
303,6.62082979421585,2.50000185017793,6.31485029011278E-06
304,6.62193514774074,2.50000184986709,6.32269338368967E-06
305,6.62304056550534,2.5000018494812,6.33266445585227E-06
306,6.62414591945713,2.50000184913444,6.34071487543289E-06
307,6.62525133765349,2.50000184871252,6.35089338082408E-06
308,6.62635669204142,2.50000184832966,6.35915491106752E-06
309,6.62746211067747,2.50000184787156,6.3695449830989E-06
310,6.62856746550783,2.50000184745244,6.37802203668149E-06
311,6.62967288458843,2.50000184695799,6.38862823675334E-06
312,6.63077823986501,2.50000184650245,6.39732554650753E-06
313,6.63188365939321,2.50000184597148,6.40815269750029E-06
314,6.63298901511861,2.50000184547937,6.41707522392185E-06
315,6.63409443509674,2.50000184491173,6.42812835660372E-06
316,6.63519979127313,2.50000184438288,6.43728125729441E-06
317,6.6363052117033,2.5000018437784,6.44856559301179E-06
318,6.63741056833277,2.50000184321264,6.45795421427123E-06
319,6.63851598921708,2.50000184257115,6.46947516210622E-06
320,6.63962134630174,2.50000184196831,6.47910504007511E-06
321,6.64072676764231,2.50000184128965,6.49086820049412E-06
322,6.64183212518433,2.50000184064955,6.50074506664625E-06
323,6.64293754698334,2.50000183993352,6.51275623818546E-06
324,6.64404290498491,2.50000183925599,6.52288602682961E-06
325,6.64514832724461,2.50000183850243,6.53515121416981E-06
326,6.64625368570799,2.50000183778728,6.54554007105247E-06
327,6.64735910843064,2.50000183699598,6.55806549390229E-06
328,6.64846446735815,2.50000183624303,6.56871978541129E-06
329,6.64937739749156,2.50000183556732,6.47120607504781E-06
330,6.65029025432228,2.5000018348099,6.42490102481248E-06
331,6.6512030115077,2.50000183403183,6.40105648880331E-06
332,6.6521158227444,2.50000183314966,6.39206359191709E-06
333,6.65302857087148,2.50000183227561,6.38807446103161E-06
334,6.65394138759766,2.50000183132545,6.39008198256372E-06
335,6.65485414526572,2.50000183039731,6.39228682241623E-06
336,6.65576697110676,2.50000182940168,6.39781366911709E-06
337,6.65667973598382,2.50000182843395,6.4020454952104E-06
338,6.65759256699082,2.50000182740134,6.40876109228059E-06
339,6.65850533535484,2.50000182639886,6.41372326377305E-06
340,6.65941816863834,2.50000182533228,6.42091447541859E-06
341,6.66033093847751,2.50000182429656,6.42621866876363E-06
342,6.66124377274262,2.50000182319689,6.43367816920835E-06
343,6.66215654327805,2.50000182212823,6.43921519730899E-06
344,6.66306937808632,2.5000018209956,6.4468872968778E-06
345,6.66398214908961,2.50000181989395,6.45262969706756E-06
