i,x,y,theta
198,6.87219287469508,2.50004851400405,5.85329035974923E-06
199,6.87261808621882,2.50004851649645,5.83896139479916E-06
200,6.8730345052245,2.50004851893116,5.82546880567114E-06
201,6.87344231352366,2.50004852130983,5.8127846775331E-06
202,6.87384168916838,2.50004852363409,5.80088188163332E-06
203,6.87423280652897,2.50004852590546,5.78973405496367E-06
204,6.8746158363701,2.50004852812544,5.77931558034724E-06
205,6.87499094592539,2.50004853029546,5.76960156708869E-06
206,6.87535829897039,2.5000485324169,5.76056783208949E-06
207,6.87571805589412,2.50004853449109,5.75219088139152E-06
208,6.87607037376907,2.50004853651932,5.74444789223696E-06
209,6.87641540641977,2.50004853850282,5.73731669554261E-06
210,6.87675330449001,2.50004854044279,5.73077575880646E-06
211,6.87708421550852,2.50004854234037,5.72480416941132E-06
212,6.87740828395347,2.50004854419668,5.71938161842058E-06
213,6.8777256513155,2.50004854601279,5.71448838472302E-06
214,6.87803645615951,2.50004854778974,5.71010531952515E-06
215,6.87834083418515,2.50004854952853,5.70621383131099E-06
216,6.87863891828608,2.50004855123012,5.70279587115192E-06
217,6.878930838608,2.50004855289546,5.69983391836244E-06
218,6.87921672260543,2.50004855452544,5.69731096654462E-06
219,6.87949669509742,2.50004855612095,5.69521050999688E-06
220,6.87977087832199,2.50004855768283,5.6935165303803E-06
221,6.88003939198954,2.50004855921189,5.69221348376111E-06
222,6.88030235333507,2.50004856070894,5.69128628800321E-06
223,6.88055987716944,2.50004856217475,5.69072031043952E-06
224,6.88081207592943,2.50004856361005,5.69050135590124E-06
225,6.88105905972684,2.50004856501558,5.69061565502635E-06
226,6.88130093639661,2.50004856639202,5.69104985283762E-06
227,6.88153781154384,2.50004856774007,5.69179099762755E-06
228,6.88176978858996,2.50004856906037,5.69282653008192E-06
229,6.88199696881783,2.50004857035358,5.69414427274823E-06
230,6.88221945141599,2.5000485716203,5.69573241976472E-06
231,6.88243733352197,2.50004857286114,5.69757952679484E-06
232,6.88265071026468,2.50004857407669,5.69967450122143E-06
233,6.88285967480596,2.50004857526751,5.70200659262635E-06
234,6.88306431838125,2.50004857643417,5.70456538350837E-06
235,6.88326473033943,2.50004857757718,5.70734078020961E-06
236,6.88346099818182,2.50004857869708,5.71032300409614E-06
237,6.88365320760039,2.50004857979438,5.71350258294675E-06
238,6.88384144251517,2.50004858086957,5.71687034256736E-06
239,6.8840257851109,2.50004858192312,5.72041739862001E-06
240,6.8842063158729,2.50004858295552,5.72413514869304E-06
241,6.88438311362221,2.5000485839672,5.72801526450538E-06
242,6.88455625555001,2.50004858495863,5.73204968432332E-06
243,6.88472581725135,2.50004858593022,5.73623060560189E-06
244,6.88489187275809,2.5000485868824,5.74055047782154E-06
245,6.88505449457128,2.50004858781559,5.74500199554387E-06
246,6.88521375369278,2.50004858873017,5.74957809155085E-06
247,6.88536971965629,2.50004858962655,5.75427193017716E-06
248,6.88552246055769,2.5000485905051,5.75907690085628E-06
249,6.88567204308476,2.50004859136619,5.76398661183862E-06
250,6.88581853254633,2.50004859221019,5.76899488404862E-06
251,6.88596199290077,2.50004859303745,5.77409574507863E-06
252,6.8861024867839,2.50004859384831,5.77928342338452E-06
253,6.8862400755364,2.50004859464311,5.78455234264119E-06
254,6.8863748192305,2.50004859542218,5.78989711614492E-06
255,6.88650677669628,2.50004859618584,5.79531254144756E-06
256,6.88663600554735,2.5000485969344,5.80079359518685E-06
257,6.88700453130239,2.5000485990747,5.93678264465484E-06
258,6.88785435788615,2.50004860419933,6.3305705442918E-06
259,6.88918565698202,2.50004861269342,6.98588452056854E-06
260,6.89099846293416,2.50004862530048,7.89919908747244E-06
261,6.8932927758985,2.50004864311455,9.0660419952801E-06
262,6.89606858358083,2.50004866758386,1.04816359317002E-05
263,6.89932587166949,2.50004870050875,1.21411751237936E-05
264,6.90306462801146,2.50004874403606,1.40399352950443E-05
265,6.90728484367642,2.50004880065134,1.61733092102836E-05
266,6.91198651268476,2.50004887317052,1.85368110022081E-05
267,6.91716963131218,2.50004896473126,2.11260691925474E-05
268,6.92283419738455,2.50004907878441,2.39368171262649E-05
269,6.92898020971334,2.50004921908559,2.69648842100034E-05
270,6.93560766769593,2.50004938968686,3.02061889205819E-05
271,6.94271657105586,2.50004959492869,3.36567335486778E-05
272,6.95030691968549,2.50004983943219,3.73126003146719E-05
273,6.95837871355678,2.50005012809156,4.11699484568976E-05
274,6.96693195267414,2.50005046606698,4.522501196188E-05
275,6.97596663705161,2.50005085877765,4.94740976972352E-05
276,6.98548276670316,2.50005131189523,5.39135837880489E-05
277,6.99548034163949,2.50005183133734,5.85399181375287E-05
278,7.00595936186766,2.50005242326137,6.33496170335522E-05
279,7.01691982739183,2.50005309405836,6.83392638087496E-05
280,7.02836173821404,2.50005385034712,7.35055075370456E-05
281,7.04028509433506,2.50005469896841,7.88450617585159E-05
282,7.05268989575479,2.50005564697928,8.43547032288327E-05
283,7.06557614247271,2.50005670164752,9.00312706919572E-05
284,7.07894383448795,2.5000578704463,9.58716636754766E-05
285,7.09269460153302,2.50005915117353,0.000101083534668
286,7.1066034212988,2.5000605165142,0.000104876683125
287,7.12046137165535,2.50006193636442,0.00010735895119
288,7.13414478631178,2.50006338110619,0.00010874548604
289,7.14759471477594,2.500064828218,0.000109250859074
290,7.16078755923238,2.50006626146685,0.000109064417786
291,7.17371619044151,2.50006766931485,0.000108344491976
292,7.18638058590945,2.50006904367891,0.00010721944218
293,7.19878376412154,2.50007037905307,0.000105791377761
294,7.21093008838998,2.50007167186722,0.000104140641014
295,7.2228245189691,2.50007292000005,0.000102330017318
296,7.23447224412698,2.50007412240457,0.000100408326263
297,7.24587848386669,2.50007527882189,9.84133636114187E-05
298,7.2570483874447,2.50007638956481,9.6374268579146E-05
299,7.26798698620084,2.50007745535534,9.43134102288963E-05
