i,x,y,theta
434,6.85677173224661,2.50005218867809,1.30765780473506E-05
435,6.85706213570386,2.50005219248365,1.30230482627972E-05
436,6.85735021542594,2.50005219624327,1.29699539364219E-05
437,6.85763599000678,2.50005219995757,1.29172915284056E-05
438,6.85791947789153,2.50005220362716,1.28650575277032E-05
439,6.85820069737778,2.50005220725263,1.28132484518603E-05
440,6.85847966661666,2.50005221083458,1.27618608467807E-05
441,6.85875640361409,2.50005221437358,1.27108912863745E-05
442,6.8590309262319,2.50005221787022,1.26603363723372E-05
443,6.859303252189,2.50005222132505,1.26101927339963E-05
444,6.85957339906252,2.50005222473864,1.25604570280443E-05
445,6.85984138428892,2.50005222811152,1.25111259383337E-05
446,6.86010722516517,2.50005223144425,1.24621961756938E-05
447,6.86037093884981,2.50005223473735,1.24136644776316E-05
448,6.8606325423641,2.50005223799135,1.23655276081004E-05
449,6.86089205259309,2.50005224120677,1.2317782357407E-05
450,6.8611494862867,2.50005224438411,1.22704255419541E-05
451,6.86140486006087,2.50005224752389,1.22234540040461E-05
452,6.86165819039854,2.50005225062659,1.21768646115967E-05
453,6.86190949365077,2.50005225369271,1.21306542579148E-05
454,6.8621587860378,2.50005225672273,1.20848198615604E-05
455,6.86240608365005,2.50005225971712,1.20393583661047E-05
456,6.86265140244922,2.50005226267635,1.1994266740028E-05
457,6.86289475826926,2.50005226560088,1.19495419764457E-05
458,6.86313616681745,2.50005226849117,1.1905181092807E-05
459,6.86337564367535,2.50005227134766,1.18611811308527E-05
460,6.86361320429986,2.5000522741708,1.18175391564061E-05
461,6.8638488640242,2.50005227696102,1.17742522590733E-05
462,6.8640826380589,2.50005227971875,1.17313175520883E-05
463,6.86431454149277,2.50005228244442,1.16887321720504E-05
464,6.86454458929388,2.50005228513843,1.16464932788867E-05
465,6.86477279631053,2.50005228780121,1.16045980557014E-05
466,6.86499917727223,2.50005229043316,1.15630437084779E-05
467,6.8652237467906,2.50005229303468,1.15218274658071E-05
468,6.86544651936035,2.50005229560617,1.14809465787651E-05
469,6.86566750936022,2.500052298148,1.14403983208192E-05
470,6.86588673105387,2.50005230066057,1.14001799876459E-05
471,6.86610419859085,2.50005230314425,1.13602888968478E-05
472,6.86631992600748,2.50005230559941,1.13207223877744E-05
473,6.86653392722775,2.50005230802643,1.1281477821428E-05
474,6.86674621606427,2.50005231042565,1.12425525802177E-05
475,6.86695680621909,2.50005231279745,1.12039440678198E-05
476,6.86716571128462,2.50005231514217,1.11656497090579E-05
477,6.86737294474455,2.50005231746016,1.11276669497022E-05
478,6.86757851997461,2.50005231975177,1.10899932562453E-05
479,6.86778245024357,2.50005232201731,1.10526261157705E-05
480,6.86798474871397,2.50005232425714,1.10155630357394E-05
